Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
LAC,2019-03-22,W,Away,CLE108-110LAC,0.512,42,82,0.231,6,26,0.870,20,23,43,7,36,24,6,6,12,16,110
HOU,2019-03-22,W,Home,SAS105-111HOU,0.419,36,86,0.378,14,37,0.781,25,32,48,8,40,12,5,4,10,19,111
TOR,2019-03-22,L,Home,OKC116-109TOR,0.500,39,78,0.520,13,25,0.857,18,21,46,11,35,20,7,7,22,24,109
OKC,2019-03-22,W,Away,TOR109-116OKC,0.447,42,94,0.465,20,43,0.857,12,14,39,12,27,30,9,6,13,21,116
MEM,2019-03-22,L,Away,ORL123-119MEM,0.505,47,93,0.395,15,38,0.476,10,21,52,10,42,28,5,6,13,24,119
ORL,2019-03-22,W,Home,MEM119-123ORL,0.473,44,93,0.359,14,39,0.778,21,27,44,4,40,30,6,5,9,16,123
NYK,2019-03-22,L,Home,DEN111-93NYK,0.378,34,90,0.281,9,32,0.762,16,21,45,8,37,20,3,5,7,15,93
DEN,2019-03-22,W,Away,NYK93-111DEN,0.417,40,96,0.395,15,38,0.842,16,19,62,17,45,24,5,5,9,15,111
CLE,2019-03-22,L,Home,LAC110-108CLE,0.478,43,90,0.387,12,31,0.769,10,13,41,8,33,14,7,2,13,22,108
PHX,2019-03-23,L,Away,SAC112-103PHX,0.409,36,88,0.265,9,34,0.846,22,26,43,10,33,25,10,4,14,21,103
MEM,2019-03-23,L,Home,MIN112-99MEM,0.375,36,96,0.303,10,33,0.773,17,22,47,20,27,22,8,4,15,22,99
CHI,2019-03-23,L,Home,UTA114-83CHI,0.359,33,92,0.125,2,16,0.750,15,20,45,11,34,16,6,3,12,16,83
UTA,2019-03-23,W,Away,CHI83-114UTA,0.484,46,95,0.344,11,32,0.733,11,15,58,12,46,27,7,8,12,17,114
ATL,2019-03-23,W,Home,PHI127-129ATL,0.462,49,106,0.319,15,47,0.762,16,21,49,15,34,28,8,7,12,25,129
PHI,2019-03-23,L,Away,ATL129-127PHI,0.462,42,91,0.435,10,23,0.846,33,39,52,14,38,21,7,4,14,15,127
SAC,2019-03-23,W,Home,PHX103-112SAC,0.424,39,92,0.447,17,38,0.773,17,22,51,13,38,25,7,3,14,19,112
MIN,2019-03-23,W,Away,MEM99-112MIN,0.482,40,83,0.462,12,26,0.952,20,21,49,13,36,25,7,10,19,20,112
POR,2019-03-23,W,Home,DET112-117POR,0.544,43,79,0.423,11,26,0.741,20,27,42,11,31,22,4,4,13,14,117
MIA,2019-03-23,W,Away,WAS108-113MIA,0.500,44,88,0.308,12,39,0.684,13,19,44,12,32,29,5,10,12,23,113
WAS,2019-03-23,L,Home,MIA113-108WAS,0.427,41,96,0.300,9,30,0.739,17,23,53,21,32,25,5,2,12,20,108
GSW,2019-03-23,L,Home,DAL126-91GSW,0.400,36,90,0.133,4,30,0.714,15,21,36,8,28,22,6,2,10,22,91
DAL,2019-03-23,W,Away,GSW91-126DAL,0.530,44,83,0.429,21,49,0.773,17,22,49,8,41,33,7,2,10,22,126
CHA,2019-03-23,W,Home,BOS117-124CHA,0.442,42,95,0.474,18,38,0.786,22,28,53,14,39,26,7,5,11,15,124
BOS,2019-03-23,L,Away,CHA124-117BOS,0.473,44,93,0.442,19,43,0.667,10,15,42,7,35,31,6,8,11,23,117
DET,2019-03-23,L,Away,POR117-112DET,0.500,42,84,0.412,14,34,1.000,14,14,29,6,23,24,9,3,8,21,112
LAC,2019-03-24,W,Away,NYK113-124LAC,0.442,38,86,0.429,15,35,0.892,33,37,42,12,30,24,7,4,9,19,124
NYK,2019-03-24,L,Home,LAC124-113NYK,0.477,41,86,0.273,9,33,0.880,22,25,44,13,31,22,5,7,15,24,113
SAC,2019-03-24,L,Away,LAL111-106SAC,0.375,39,104,0.424,14,33,0.609,14,23,50,16,34,27,13,4,8,22,106
GSW,2019-03-24,W,Home,DET114-121GSW,0.622,46,74,0.520,13,25,0.842,16,19,37,7,30,31,3,5,16,23,121
DET,2019-03-24,L,Away,GSW121-114DET,0.464,39,84,0.387,12,31,0.960,24,25,29,10,19,25,6,0,8,13,114
SAS,2019-03-24,W,Away,BOS96-115SAS,0.510,50,98,0.333,8,24,0.875,7,8,51,11,40,32,1,4,8,19,115
BOS,2019-03-24,L,Home,SAS115-96BOS,0.404,38,94,0.200,7,35,0.813,13,16,45,11,34,23,4,2,8,14,96
LAL,2019-03-24,W,Home,SAC106-111LAL,0.459,39,85,0.325,13,40,0.833,20,24,56,9,47,29,4,8,22,22,111
NOP,2019-03-24,L,Home,HOU113-90NOP,0.413,38,92,0.250,7,28,0.700,7,10,44,15,29,26,9,3,15,9,90
TOR,2019-03-24,L,Home,CHA115-114TOR,0.584,45,77,0.423,11,26,1.000,13,13,35,3,32,29,6,11,13,17,114
CHA,2019-03-24,W,Away,TOR114-115CHA,0.441,41,93,0.439,18,41,0.882,15,17,39,14,25,32,12,3,8,17,115
IND,2019-03-24,W,Home,DEN88-124IND,0.560,51,91,0.444,8,18,0.824,14,17,49,10,39,34,9,5,11,17,124
DEN,2019-03-24,L,Away,IND124-88DEN,0.355,33,93,0.241,7,29,0.938,15,16,41,15,26,21,5,7,17,17,88
CLE,2019-03-24,L,Away,MIL127-105CLE,0.427,41,96,0.268,11,41,0.706,12,17,45,12,33,23,6,1,12,21,105
MIL,2019-03-24,W,Home,CLE105-127MIL,0.552,48,87,0.366,15,41,0.762,16,21,45,4,41,26,8,7,9,13,127
HOU,2019-03-24,W,Away,NOP90-113HOU,0.488,42,86,0.429,21,49,0.889,8,9,50,13,37,24,10,5,19,16,113
BKN,2019-03-25,L,Away,POR148-144BKN,0.476,49,103,0.357,15,42,0.705,31,44,59,15,44,25,3,4,16,31,144
POR,2019-03-25,W,Home,BKN144-148POR,0.438,53,121,0.311,14,45,0.778,28,36,55,16,39,35,9,5,5,30,148
UTA,2019-03-25,W,Home,PHX92-125UTA,0.558,48,86,0.476,10,21,0.826,19,23,43,10,33,31,11,4,14,23,125
PHX,2019-03-25,L,Away,UTA125-92PHX,0.408,31,76,0.304,7,23,0.821,23,28,36,9,27,12,8,3,22,18,92
MEM,2019-03-25,W,Home,OKC103-115MEM,0.449,40,89,0.333,11,33,0.774,24,31,57,13,44,31,8,3,15,18,115
ORL,2019-03-25,W,Home,PHI98-119ORL,0.517,45,87,0.379,11,29,0.783,18,23,44,13,31,28,9,2,7,18,119
PHI,2019-03-25,L,Away,ORL119-98PHI,0.493,36,73,0.261,6,23,0.769,20,26,39,6,33,20,4,2,15,18,98
OKC,2019-03-25,L,Away,MEM115-103OKC,0.400,38,95,0.333,12,36,0.750,15,20,41,12,29,17,8,4,10,25,103
NOP,2019-03-26,L,Home,ATL130-120NOP,0.470,39,83,0.353,12,34,0.750,30,40,45,8,37,28,10,6,24,23,120
CHA,2019-03-26,W,Home,SAS116-125CHA,0.460,46,100,0.310,13,42,0.714,20,28,45,5,40,30,9,5,6,18,125
WAS,2019-03-26,L,Away,LAL124-106WAS,0.433,39,90,0.188,6,32,0.815,22,27,39,11,28,21,5,4,17,20,106
LAL,2019-03-26,W,Home,WAS106-124LAL,0.539,48,89,0.333,11,33,0.739,17,23,52,13,39,37,9,5,19,21,124
DET,2019-03-26,L,Away,DEN95-92DET,0.353,36,102,0.262,11,42,0.692,9,13,56,17,39,19,5,2,6,21,92
DEN,2019-03-26,W,Home,DET92-95DEN,0.425,37,87,0.259,7,27,0.700,14,20,56,11,45,22,3,2,14,19,95
DAL,2019-03-26,L,Home,SAC125-121DAL,0.506,39,77,0.333,15,45,0.875,28,32,38,7,31,27,1,6,11,26,121
SAC,2019-03-26,W,Away,DAL121-125SAC,0.506,44,87,0.435,10,23,0.844,27,32,37,12,25,27,4,1,7,23,125
ATL,2019-03-26,W,Away,NOP120-130ATL,0.454,44,97,0.373,19,51,0.885,23,26,41,9,32,30,13,4,16,26,130
SAS,2019-03-26,L,Away,CHA125-116SAS,0.407,44,108,0.333,13,39,0.714,15,21,60,17,43,24,4,5,13,21,116
MIL,2019-03-26,W,Home,HOU94-108MIL,0.447,42,94,0.412,14,34,0.769,10,13,60,10,50,24,10,6,16,11,108
MIA,2019-03-26,L,Home,ORL104-99MIA,0.419,36,86,0.303,10,33,0.810,17,21,39,6,33,25,10,1,12,22,99
ORL,2019-03-26,W,Away,MIA99-104ORL,0.416,37,89,0.333,14,42,0.696,16,23,55,15,40,27,5,5,15,19,104
LAC,2019-03-26,W,Away,MIN111-122LAC,0.541,46,85,0.500,16,32,1.000,14,14,51,3,48,30,8,4,18,26,122
MIN,2019-03-26,L,Home,LAC122-111MIN,0.436,41,94,0.333,9,27,0.606,20,33,43,10,33,22,13,1,10,18,111
TOR,2019-03-26,W,Home,CHI103-112TOR,0.488,42,86,0.429,12,28,1.000,16,16,39,2,37,28,13,7,15,16,112
CHI,2019-03-26,L,Away,TOR112-103CHI,0.453,39,86,0.348,8,23,0.850,17,20,45,7,38,20,12,2,18,16,103
CLE,2019-03-26,L,Home,BOS116-106CLE,0.488,39,80,0.321,9,28,0.760,19,25,36,3,33,24,4,1,15,21,106
BOS,2019-03-26,W,Away,CLE106-116BOS,0.505,46,91,0.400,10,25,0.737,14,19,46,11,35,23,8,3,10,21,116
HOU,2019-03-26,L,Away,MIL108-94HOU,0.364,36,99,0.308,16,52,0.857,6,7,46,8,38,17,7,5,13,15,94
WAS,2019-03-27,W,Away,PHX121-124WAS,0.478,43,90,0.360,9,25,0.674,29,43,52,15,37,18,10,3,10,20,124
PHX,2019-03-27,L,Home,WAS124-121PHX,0.494,43,87,0.378,14,37,0.808,21,26,48,11,37,22,9,7,15,28,121
CHI,2019-03-27,L,Home,POR118-98CHI,0.429,39,91,0.217,5,23,0.789,15,19,44,16,28,22,4,0,10,19,98
POR,2019-03-27,W,Away,CHI98-118POR,0.518,43,83,0.344,11,32,0.840,21,25,45,9,36,30,4,3,8,16,118
LAL,2019-03-27,L,Away,UTA115-100LAL,0.381,37,97,0.333,9,27,0.708,17,24,40,8,32,21,9,5,6,23,100
IND,2019-03-27,L,Away,OKC107-99IND,0.435,40,92,0.419,13,31,0.545,6,11,45,8,37,26,4,6,12,17,99
OKC,2019-03-27,W,Home,IND99-107OKC,0.446,41,92,0.361,13,36,0.632,12,19,44,9,35,29,7,7,7,14,107
MEM,2019-03-27,L,Home,GSW118-103MEM,0.390,39,100,0.323,10,31,0.714,15,21,51,19,32,22,11,5,10,16,103
GSW,2019-03-27,W,Away,MEM103-118GSW,0.536,45,84,0.484,15,31,0.867,13,15,46,6,40,30,9,7,14,19,118
UTA,2019-03-27,W,Home,LAL100-115UTA,0.494,41,83,0.313,10,32,0.639,23,36,54,8,46,33,4,5,11,18,115
DET,2019-03-28,W,Home,ORL98-115DET,0.535,46,86,0.486,17,35,0.500,6,12,43,10,33,25,8,9,12,18,115
NOP,2019-03-28,W,Home,SAC118-121NOP,0.505,49,97,0.321,9,28,1.000,14,14,45,8,37,27,6,6,12,16,121
SAC,2019-03-28,L,Away,NOP121-118SAC,0.495,47,95,0.435,10,23,0.875,14,16,44,8,36,28,6,10,12,19,118
PHI,2019-03-28,W,Home,BKN110-123PHI,0.500,45,90,0.480,12,25,0.750,21,28,45,9,36,27,10,3,10,23,123
BKN,2019-03-28,L,Away,PHI123-110BKN,0.444,40,90,0.344,11,32,0.655,19,29,45,11,34,25,4,3,15,22,110
ORL,2019-03-28,L,Away,DET115-98ORL,0.394,37,94,0.258,8,31,0.800,16,20,43,15,28,21,5,4,12,14,98
CLE,2019-03-28,L,Away,SAS116-110CLE,0.489,45,92,0.414,12,29,0.800,8,10,49,14,35,18,6,1,14,20,110
TOR,2019-03-28,W,Away,NYK92-117TOR,0.449,40,89,0.426,20,47,0.773,17,22,44,6,38,32,8,6,9,28,117
MIL,2019-03-28,W,Home,LAC118-128MIL,0.523,45,86,0.432,16,37,0.815,22,27,47,3,44,25,5,5,10,21,128
LAC,2019-03-28,L,Away,MIL128-118LAC,0.457,42,92,0.515,17,33,0.773,17,22,46,8,38,26,7,3,11,21,118
DAL,2019-03-28,L,Away,MIA105-99DAL,0.391,36,92,0.340,16,47,0.647,11,17,50,10,40,26,4,2,13,21,99
MIA,2019-03-28,W,Home,DAL99-105MIA,0.438,39,89,0.233,7,30,0.741,20,27,55,10,45,24,7,4,11,22,105
HOU,2019-03-28,W,Home,DEN85-112HOU,0.460,40,87,0.375,15,40,0.850,17,20,46,11,35,22,8,3,10,19,112
DEN,2019-03-28,L,Away,HOU112-85DEN,0.369,31,84,0.167,4,24,0.950,19,20,38,7,31,22,7,3,15,17,85
NYK,2019-03-28,L,Home,TOR117-92NYK,0.365,31,85,0.231,6,26,0.750,24,32,54,14,40,16,3,5,17,22,92
SAS,2019-03-28,W,Home,CLE110-116SAS,0.529,45,85,0.424,14,33,0.706,12,17,33,4,29,27,8,6,11,14,116
GSW,2019-03-29,L,Away,MIN131-130GSW,0.469,46,98,0.450,18,40,0.714,20,28,45,8,37,27,11,3,15,24,130
LAL,2019-03-29,W,Home,CHA115-129LAL,0.560,51,91,0.474,18,38,0.750,9,12,44,11,33,34,8,2,14,17,129
CHA,2019-03-29,L,Away,LAL129-115CHA,0.477,42,88,0.385,15,39,0.941,16,17,37,8,29,26,8,2,13,14,115
WAS,2019-03-29,L,Away,UTA128-124WAS,0.490,48,98,0.405,15,37,0.591,13,22,42,12,30,32,11,3,13,18,124
MIN,2019-03-29,W,Home,GSW130-131MIN,0.437,45,103,0.368,14,38,0.794,27,34,59,15,44,25,7,3,16,24,131
UTA,2019-03-29,W,Home,WAS124-128UTA,0.552,48,87,0.438,14,32,1.000,18,18,44,8,36,26,7,7,18,22,128
OKC,2019-03-29,L,Home,DEN115-105OKC,0.489,43,88,0.296,8,27,0.688,11,16,35,11,24,19,5,5,13,17,105
ATL,2019-03-29,L,Home,POR118-98ATL,0.404,38,94,0.237,9,38,0.929,13,14,41,8,33,20,5,7,10,22,98
POR,2019-03-29,W,Away,ATL98-118POR,0.469,45,96,0.281,9,32,0.864,19,22,55,10,45,19,4,4,9,9,118
IND,2019-03-29,L,Away,BOS114-112IND,0.467,42,90,0.444,12,27,0.696,16,23,41,14,27,27,9,2,12,16,112
BOS,2019-03-29,W,Home,IND112-114BOS,0.512,44,86,0.481,13,27,0.765,13,17,43,7,36,27,8,5,14,19,114
DEN,2019-03-29,W,Away,OKC105-115DEN,0.565,48,85,0.424,14,33,0.833,5,6,39,7,32,30,6,1,13,21,115
MIN,2019-03-30,L,Home,PHI118-109MIN,0.453,39,86,0.423,11,26,0.800,20,25,36,4,32,23,6,6,9,15,109
TOR,2019-03-30,W,Away,CHI101-124TOR,0.517,46,89,0.474,18,38,0.778,14,18,47,6,41,35,10,4,12,15,124
CHI,2019-03-30,L,Home,TOR124-101CHI,0.423,41,97,0.300,9,30,0.625,10,16,53,17,36,21,7,6,13,15,101
MIA,2019-03-30,W,Away,NYK92-100MIA,0.433,39,90,0.281,9,32,0.765,13,17,51,14,37,26,11,3,19,21,100
NYK,2019-03-30,L,Home,MIA100-92NYK,0.403,31,77,0.237,9,38,0.840,21,25,42,8,34,20,10,7,20,16,92
DET,2019-03-30,W,Home,POR90-99DET,0.430,37,86,0.200,5,25,0.769,20,26,45,7,38,20,8,6,10,21,99
POR,2019-03-30,L,Away,DET99-90POR,0.373,38,102,0.190,4,21,0.909,10,11,59,18,41,18,7,5,17,19,90
IND,2019-03-30,L,Home,ORL121-116IND,0.533,48,90,0.375,9,24,0.647,11,17,44,11,33,26,4,3,15,18,116
PHI,2019-03-30,W,Away,MIN109-118PHI,0.468,44,94,0.484,15,31,0.714,15,21,55,15,40,32,5,4,13,20,118
BKN,2019-03-30,W,Home,BOS96-110BKN,0.458,38,83,0.316,12,38,0.786,22,28,40,5,35,22,7,2,14,17,110
BOS,2019-03-30,L,Away,BKN110-96BOS,0.422,35,83,0.400,8,20,0.783,18,23,39,7,32,19,8,7,15,25,96
HOU,2019-03-30,W,Home,SAC108-119HOU,0.470,39,83,0.327,17,52,0.889,24,27,38,6,32,19,6,2,10,17,119
SAC,2019-03-30,L,Away,HOU119-108SAC,0.447,42,94,0.517,15,29,0.600,9,15,49,16,33,28,3,4,12,17,108
CLE,2019-03-30,L,Away,LAC132-108CLE,0.446,41,92,0.130,3,23,0.821,23,28,36,14,22,18,11,0,13,16,108
LAC,2019-03-30,W,Home,CLE108-132LAC,0.624,53,85,0.455,15,33,0.688,11,16,44,9,35,33,5,5,16,25,132
MEM,2019-03-30,W,Away,PHX115-120MEM,0.461,41,89,0.320,8,25,0.750,30,40,44,15,29,24,15,6,11,18,120
PHX,2019-03-30,L,Home,MEM120-115PHX,0.531,43,81,0.429,12,28,0.739,17,23,40,7,33,27,8,7,20,26,115
ORL,2019-03-30,W,Away,IND116-121ORL,0.511,47,92,0.395,15,38,0.857,12,14,37,9,28,37,9,3,7,16,121
ATL,2019-03-31,W,Home,MIL135-136ATL,0.441,52,118,0.361,22,61,0.588,10,17,58,15,43,36,10,10,9,13,136
MIL,2019-03-31,L,Away,ATL136-135MIL,0.414,48,116,0.309,17,55,0.957,22,23,71,22,49,30,6,3,16,20,135
MEM,2019-03-31,L,Away,LAC113-96MEM,0.376,32,85,0.242,8,33,0.828,24,29,34,6,28,22,13,6,14,26,96
LAC,2019-03-31,W,Home,MEM96-113LAC,0.480,36,75,0.259,7,27,0.895,34,38,47,5,42,23,9,5,19,23,113
GSW,2019-03-31,W,Home,CHA90-137GSW,0.602,53,88,0.636,21,33,0.833,10,12,50,10,40,41,7,10,15,19,137
CHA,2019-03-31,L,Away,GSW137-90CHA,0.353,30,85,0.250,8,32,0.880,22,25,28,7,21,24,8,4,11,11,90
SAS,2019-03-31,L,Home,SAC113-106SAS,0.468,44,94,0.296,8,27,0.714,10,14,42,15,27,24,7,3,11,22,106
NOP,2019-03-31,L,Home,LAL130-102NOP,0.458,38,83,0.258,8,31,0.857,18,21,45,5,40,19,5,1,24,16,102
LAL,2019-03-31,W,Away,NOP102-130LAL,0.475,48,101,0.395,15,38,0.864,19,22,46,11,35,30,16,5,11,20,130
DAL,2019-03-31,W,Away,OKC103-106DAL,0.425,37,87,0.364,16,44,0.696,16,23,52,10,42,18,3,2,13,19,106
OKC,2019-03-31,L,Home,DAL106-103OKC,0.388,38,98,0.256,11,43,0.727,16,22,49,15,34,19,6,6,8,21,103
WAS,2019-03-31,W,Away,DEN90-95WAS,0.402,37,92,0.250,6,24,0.750,15,20,54,9,45,24,9,6,12,21,95
DEN,2019-03-31,L,Home,WAS95-90DEN,0.376,35,93,0.194,7,36,0.650,13,20,57,12,45,18,6,5,11,18,90
SAC,2019-03-31,W,Away,SAS106-113SAC,0.481,39,81,0.440,11,25,0.857,24,28,42,7,35,20,9,1,12,15,113
CLE,2019-04-01,L,Away,PHX122-113CLE,0.455,45,99,0.364,8,22,0.682,15,22,48,18,30,17,5,3,9,24,113
PHX,2019-04-01,W,Home,CLE113-122PHX,0.548,46,84,0.351,13,37,0.850,17,20,40,5,35,28,1,11,14,22,122
CHA,2019-04-01,L,Away,UTA111-102CHA,0.400,36,90,0.233,7,30,0.793,23,29,44,10,34,15,12,2,11,20,102
UTA,2019-04-01,W,Home,CHA102-111UTA,0.481,38,79,0.429,15,35,0.769,20,26,47,5,42,30,7,3,18,25,111
MIN,2019-04-01,L,Home,POR132-122MIN,0.490,47,96,0.379,11,29,0.895,17,19,37,10,27,29,8,3,9,19,122
DAL,2019-04-01,W,Home,PHI102-122DAL,0.474,46,97,0.375,12,32,0.667,18,27,54,10,44,29,5,3,9,22,122
PHI,2019-04-01,L,Away,DAL122-102PHI,0.387,36,93,0.182,6,33,0.750,24,32,55,12,43,20,2,9,12,22,102
POR,2019-04-01,W,Away,MIN122-132POR,0.549,50,91,0.500,15,30,0.708,17,24,50,15,35,31,6,9,14,17,132
ORL,2019-04-01,L,Away,TOR121-109ORL,0.462,43,93,0.364,12,33,0.733,11,15,46,11,35,32,7,8,13,21,109
BKN,2019-04-01,L,Home,MIL131-121BKN,0.415,39,94,0.364,16,44,0.794,27,34,55,16,39,19,6,5,23,26,121
DET,2019-04-01,L,Away,IND111-102DET,0.432,38,88,0.364,12,33,0.737,14,19,41,16,25,21,7,5,15,24,102
IND,2019-04-01,W,Home,DET102-111IND,0.545,42,77,0.455,10,22,0.773,17,22,42,7,35,27,9,8,17,20,111
MIA,2019-04-01,L,Away,BOS110-105MIA,0.455,40,88,0.270,10,37,0.833,15,18,48,9,39,27,9,6,15,17,105
MIL,2019-04-01,W,Away,BKN121-131MIL,0.500,47,94,0.324,11,34,0.867,26,30,40,6,34,28,15,7,15,26,131
TOR,2019-04-01,W,Home,ORL109-121TOR,0.500,42,84,0.514,19,37,0.818,18,22,39,6,33,31,9,8,14,20,121
NYK,2019-04-01,W,Home,CHI105-113NYK,0.500,37,74,0.474,18,38,0.840,21,25,44,6,38,24,2,9,17,18,113
CHI,2019-04-01,L,Away,NYK113-105CHI,0.447,42,94,0.235,4,17,0.739,17,23,44,12,32,20,9,2,7,18,105
BOS,2019-04-01,W,Home,MIA105-110BOS,0.396,36,91,0.425,17,40,0.875,21,24,49,14,35,25,8,2,13,18,110
SAS,2019-04-02,W,Home,ATL111-117SAS,0.525,42,80,0.467,14,30,0.864,19,22,45,4,41,23,6,6,17,17,117
GSW,2019-04-02,W,Home,DEN102-116GSW,0.543,50,92,0.382,13,34,0.375,3,8,55,13,42,36,11,11,24,21,116
DEN,2019-04-02,L,Away,GSW116-102DEN,0.375,36,96,0.233,7,30,0.793,23,29,40,12,28,23,19,4,16,15,102
ATL,2019-04-02,L,Away,SAS117-111ATL,0.457,43,94,0.353,12,34,0.650,13,20,43,11,32,26,13,2,11,18,111
SAC,2019-04-02,L,Home,HOU130-105SAC,0.442,42,95,0.304,7,23,0.700,14,20,51,16,35,19,3,4,11,15,105
LAL,2019-04-02,L,Away,OKC119-103LAL,0.476,40,84,0.410,16,39,0.700,7,10,39,4,35,26,7,2,23,25,103
OKC,2019-04-02,W,Home,LAL103-119OKC,0.461,47,102,0.295,13,44,0.600,12,20,50,17,33,33,15,7,12,14,119
HOU,2019-04-02,W,Away,SAC105-130HOU,0.489,46,94,0.426,26,61,0.706,12,17,43,8,35,30,8,3,7,20,130
TOR,2019-04-03,W,Away,BKN105-115TOR,0.419,44,105,0.395,15,38,0.857,12,14,52,17,35,29,9,1,7,16,115
HOU,2019-04-03,W,Away,LAC103-135HOU,0.534,47,88,0.474,18,38,0.793,23,29,48,12,36,22,6,7,16,29,135
BOS,2019-04-03,W,Away,MIA102-112BOS,0.475,38,80,0.375,9,24,0.871,27,31,42,6,36,25,8,7,12,21,112
CHA,2019-04-03,W,Away,NOP109-115CHA,0.422,38,90,0.353,12,34,0.844,27,32,48,11,37,19,13,5,11,15,115
NOP,2019-04-03,L,Home,CHA115-109NOP,0.471,40,85,0.366,15,41,0.824,14,17,48,7,41,25,7,4,19,27,109
PHI,2019-04-03,L,Away,ATL130-122PHI,0.459,45,98,0.323,10,31,0.579,22,38,57,26,31,27,8,4,13,24,122
ATL,2019-04-03,W,Home,PHI122-130ATL,0.522,48,92,0.333,12,36,0.786,22,28,44,11,33,29,7,7,11,26,130
PHX,2019-04-03,L,Home,UTA118-97PHX,0.462,42,91,0.238,5,21,0.615,8,13,31,9,22,21,7,3,10,23,97
UTA,2019-04-03,W,Away,PHX97-118UTA,0.571,44,77,0.500,16,32,0.778,14,18,45,7,38,30,2,9,20,16,118
BKN,2019-04-03,L,Home,TOR115-105BKN,0.477,41,86,0.313,10,32,0.619,13,21,53,9,44,23,3,2,16,19,105
LAC,2019-04-03,L,Home,HOU135-103LAC,0.463,38,82,0.308,8,26,0.613,19,31,38,9,29,27,11,2,19,22,103
NYK,2019-04-03,L,Away,ORL114-100NYK,0.447,38,85,0.222,6,27,0.857,18,21,39,8,31,21,10,5,12,18,100
ORL,2019-04-03,W,Home,NYK100-114ORL,0.455,45,99,0.344,11,32,0.650,13,20,55,19,36,29,5,7,14,16,114
MIN,2019-04-03,W,Away,DAL108-110MIN,0.488,42,86,0.370,10,27,0.800,16,20,38,5,33,26,6,3,10,25,110
DAL,2019-04-03,L,Home,MIN110-108DAL,0.457,43,94,0.179,7,39,0.789,15,19,49,12,37,26,2,5,13,20,108
SAS,2019-04-03,L,Away,DEN113-85SAS,0.383,31,81,0.185,5,27,0.720,18,25,38,11,27,15,9,7,11,14,85
DEN,2019-04-03,W,Home,SAS85-113DEN,0.540,47,87,0.364,12,33,0.583,7,12,47,8,39,41,6,3,15,20,113
MIA,2019-04-03,L,Home,BOS112-102MIA,0.411,39,95,0.333,12,36,0.600,12,20,47,16,31,25,6,5,15,23,102
MEM,2019-04-03,L,Away,POR116-89MEM,0.388,31,80,0.333,11,33,0.842,16,19,32,4,28,20,10,9,13,16,89
CHI,2019-04-03,W,Away,WAS114-115CHI,0.533,48,90,0.263,5,19,0.824,14,17,49,9,40,22,7,5,20,23,115
WAS,2019-04-03,L,Home,CHI115-114WAS,0.464,45,97,0.185,5,27,0.731,19,26,39,9,30,24,8,9,12,18,114
DET,2019-04-03,L,Home,IND108-89DET,0.388,31,80,0.268,11,41,0.667,16,24,46,11,35,21,6,5,20,25,89
POR,2019-04-03,W,Home,MEM89-116POR,0.511,48,94,0.323,10,31,0.625,10,16,54,14,40,28,9,3,14,14,116
IND,2019-04-03,W,Away,DET89-108IND,0.467,43,92,0.286,6,21,0.727,16,22,44,10,34,31,9,4,11,18,108
PHI,2019-04-04,L,Home,MIL128-122PHI,0.474,45,95,0.500,18,36,0.778,14,18,43,4,39,36,4,8,13,26,122
MIL,2019-04-04,W,Away,PHI122-128MIL,0.452,42,93,0.353,12,34,0.744,32,43,50,8,42,26,5,6,11,18,128
CLE,2019-04-04,L,Away,SAC117-104CLE,0.543,44,81,0.440,11,25,0.556,5,9,50,10,40,20,3,1,22,13,104
SAC,2019-04-04,W,Home,CLE104-117SAC,0.495,48,97,0.368,14,38,0.700,7,10,36,8,28,28,12,3,7,14,117
LAL,2019-04-04,L,Home,GSW108-90LAL,0.356,37,104,0.216,8,37,0.571,8,14,62,18,44,25,10,7,18,10,90
GSW,2019-04-04,W,Away,LAL90-108GSW,0.439,43,98,0.391,18,46,0.800,4,5,51,9,42,30,11,5,15,18,108
ORL,2019-04-05,W,Home,ATL113-149ORL,0.609,56,92,0.486,18,37,0.760,19,25,54,9,45,35,11,4,19,24,149
ATL,2019-04-05,L,Away,ORL149-113ATL,0.436,41,94,0.256,10,39,0.677,21,31,38,10,28,21,16,4,14,21,113
HOU,2019-04-05,W,Home,NYK96-120HOU,0.426,43,101,0.373,22,59,0.706,12,17,48,7,41,26,8,2,6,21,120
NYK,2019-04-05,L,Away,HOU120-96NYK,0.451,37,82,0.222,6,27,0.593,16,27,53,5,48,22,3,6,16,17,96
DET,2019-04-05,L,Away,OKC123-110DET,0.432,35,81,0.366,15,41,0.806,25,31,32,4,28,20,10,8,14,23,110
MIN,2019-04-05,W,Home,MIA109-111MIN,0.500,43,86,0.333,8,24,0.810,17,21,43,9,34,25,10,2,19,18,111
BOS,2019-04-05,W,Away,IND97-117BOS,0.522,48,92,0.259,7,27,0.875,14,16,49,7,42,27,7,6,11,15,117
IND,2019-04-05,L,Home,BOS117-97IND,0.413,38,92,0.435,10,23,0.579,11,19,45,10,35,24,5,3,11,15,97
SAS,2019-04-05,W,Away,WAS112-129SAS,0.560,51,91,0.400,10,25,0.850,17,20,42,12,30,34,3,4,9,18,129
OKC,2019-04-05,W,Home,DET110-123OKC,0.475,48,101,0.414,12,29,0.682,15,22,59,21,38,30,10,4,17,24,123
